r_f_1,r_f_2,r_f_3,r_f_4,s_f_1,s_f_2,s_f_3,s_f_4
-6.226738416026067,-3.347841571186473,-0.5150632925293035,8.85853767477191,-6.33060798276907,-3.387457336997536,-0.9841095639203283,6.9814161727291095
-6.106479793707072,-2.8656590619629845,-5.594030001695176,8.65343660281223,-6.117308586031177,-3.2206538520067847,-5.642929845771306,3.0763926180381844
-4.901407388147389,-3.4259899817496446,-7.430270460928723,3.1718501546374385,-6.049433843788312,-3.313063019607715,-6.056009258432928,5.02844295613668
-4.859426221004719,-2.973107223873644,-4.722409974656273,8.322704894065703,-5.418449259470348,-3.2177026289894552,-7.246801968423136,3.3102922387817264
-5.850976689835708,-3.235023732463576,-6.1323656491977765,9.307645712941001,-5.93331119074407,-3.270619435712674,-6.504165281878095,4.109834314019656
-5.0622272932064245,-3.167169364807654,-5.602494223175441,9.37000212512842,-5.425310120351858,-3.3044034553825066,-7.242074877698545,5.18280480643317
-5.7090562547597905,-3.3156837169645597,-4.45096718166505,6.975480589435845,-6.187176276088222,-3.3595172911726165,-4.984399247830687,6.2548280016908855
-5.114611169616917,-3.3756985242394686,-0.7082170889639894,6.543336300379968,-6.334697142980845,-3.375844831940998,-0.7099997525829336,6.540930834187883
-6.240631738315746,-2.94591250178118,-0.5217311690994606,8.126152130023533,-6.3314145147819865,-3.2325558006678046,-0.9316811505221949,3.0968881333033
-6.32444204192181,-3.1608775441743577,-3.2697323029713656,8.613587328915493,-6.284139619170595,-3.232622623833473,-3.0877379577947695,3.146852063770149
-5.540610828190438,-3.3943789489243836,-0.7972868738412613,9.23183723881873,-6.32743964073394,-3.426056393383523,-1.182786440976833,8.711039302018584
-5.567002078127778,-3.4084687854748354,-1.476764923597642,7.194224961477897,-6.324830670074739,-3.3970800355086497,-1.338171656617499,7.381463346091221
-4.795737813116536,-3.4356849202229345,-4.373149852445705,2.752883266733992,-6.290352238852874,-3.3131722904513152,-2.882236307918207,4.767070705484763
-6.1687488978635034,-3.006270584422873,-5.05007690041268,0.37800064947523215,-6.196123592281694,-2.9916939867282126,-4.872688807737565,0.6176494652319389
-6.127533378895016,-2.964459824635657,-3.1498460908362516,2.085991064184063,-6.26011875853416,-3.0755870220345067,-3.7485647944817426,1.2514876610258927
-5.23329285747718,-3.3630611717094654,-2.6665119011357925,6.353890477600136,-6.295281612667985,-3.366355998342416,-2.706609559665167,6.299721312768292
-6.331214086863173,-3.1382058704882194,-2.285055198723426,7.357777274344513,-6.308257152267162,-3.2326946729415904,-2.1813882795703607,3.1240683827602
-5.217923740628962,-2.917823087816158,-2.070427705408786,8.94330203026655,-6.072834989721123,-3.242631190752274,-5.93096843979923,3.479324673692523
-5.680456864304439,-3.4198450178675586,-6.2003954802481855,2.7914881294447698,-6.2013989807752115,-3.305007494328126,-4.802884060135264,4.679491811657269
-6.273551334052714,-3.3761858703049312,-3.775165910265746,2.4491470163793214,-6.297797772269062,-3.2806266133908983,-2.612261827501251,4.020203443026435
-5.885999135515676,-3.002532979289102,-1.3634002256283742,8.36178613987011,-6.2820884971040485,-3.2340065401989757,-3.1520294235405357,3.1717467306592226
-5.750711660129936,-3.021318256748802,-1.3804527356856786,1.4642881385931228,-6.317801467868906,-3.0495287634538815,-1.7237632352504138,1.0004890583953239
-6.021119668719322,-3.057703427073911,-5.593348415771381,1.8689683919092381,-6.082878534087788,-3.0877977191182326,-5.872234248456988,1.4346888332264598
-5.755642838557109,-3.430569884168383,-4.352867595011588,0.45851843944027726,-6.308774205523267,-3.2502362451698676,-2.1583043498932346,3.423320961780729
-5.950910705044799,-3.3116501014918103,-5.134583220752683,1.2162825778825443,-6.252421618746104,-3.212210084090263,-3.9244519393767874,2.851141262415477
-5.5907976978851135,-3.034164580438444,-5.066490329239901,8.993774222221768,-5.9185678328755245,-3.2201199877056634,-6.546608812506111,3.1695445276734473
-4.972970662567506,-3.2594510700945674,-7.220695102711013,7.451459497461469,-5.020177130545344,-3.2798344999501694,-7.433866085461208,4.725187035344
-5.958380422480907,-3.2440249860585366,-3.3403730748297242,9.68913286580548,-6.220399719412529,-3.342964548187274,-4.523579203965651,5.680040954375942
-5.863512669086933,-3.1635714282748433,-2.994902661043059,6.62871207782173,-6.216293871037072,-3.295709074160358,-4.587964229255166,4.444003899183975
-6.002655768314817,-3.0887601689736677,-3.593315739931356,6.388224669233806,-6.217788871278893,-3.235796672264525,-4.564796894447937,3.2581810388762094
-6.157154809697134,-3.3654862355972424,-0.49571261881342554,7.966625176090123,-6.331923444597008,-3.3985592051110896,-0.8981952075121411,7.422883919102667
-5.024183868998155,-2.8888783992204647,-0.6025490830713762,3.8168290613693436,-6.29709993489331,-3.05619954135975,-2.638761847640498,1.065960461374985
-5.141033189783396,-3.061444145392244,-3.480275065267355,6.589679318218876,-6.103825081785782,-3.2469975212450364,-5.73836229747931,3.539060870803887
-5.832100812712008,-2.931314556418129,-4.5775796834695885,1.4373332707913817,-6.166238819880176,-2.983871897414313,-5.217176141766309,0.573256386596444
-6.322540446887962,-3.0628782940811328,-5.8368844732318355,9.273835931109486,-6.171978993736301,-3.2241657997836985,-5.156991013523662,3.0984167137258707
-6.029942912714748,-3.253454149249521,-0.4339345107939927,5.042589816817156,-6.3309200730429955,-3.297003886485108,-0.9639142670536618,4.32660372548817
-4.873980887659959,-2.978951772441085,-6.645826320889242,2.0950393387101536,-5.23676703026018,-3.036835249512802,-7.350237937576486,1.1433972825473049
-5.724387683722551,-2.920235812073572,-5.101964132761237,4.491895773976943,-5.991594556132659,-3.1890870291236504,-6.308595830337587,2.6583641969196963
-5.5755828835892745,-3.248394404209513,-1.8530356574105218,0.5318192573919579,-6.3343125295796625,-3.1566605298968153,-0.7366862814727675,2.0399839495516976
-5.980802843617117,-2.953199727815373,-3.0746665695578557,4.964700848903151,-6.237217661802885,-3.2123081167344396,-4.232564448784076,2.864459278011229
-5.7524823376170335,-3.3632176496922126,-4.220288659919843,9.57481641537999,-6.19493195087095,-3.418088566481391,-4.888039341917533,8.672702686716299
-5.393809325127966,-3.0998181830624607,-0.39094856001340084,8.58841278847733,-6.284496495035754,-3.3204874407999743,-3.0763783650600907,4.960466337072453
-4.751273083937251,-2.8773563296586406,-2.7073726045168653,2.9615282785064245,-6.231035267313892,-3.01192483904096,-4.345002082522418,0.7491343176720127
-5.341252346936821,-3.2345561968698737,-1.6786747689140649,1.3318144724348213,-6.330799890295791,-3.1764622258097184,-0.9717049490340202,2.2869172270217053
-5.604551329769136,-2.9439421469333373,-4.23660321925163,5.829873139372844,-6.029017278222754,-3.206078311135615,-6.153373041748427,2.893890346055298
-6.183730128604354,-3.2717880597606976,-0.6467960580221925,6.372313589725168,-6.325688873314498,-3.326495518175319,-1.2878424087594222,5.050067484276819
-5.7597467217273275,-3.1350401061801634,-1.936443609001584,7.63846239448458,-6.245568822379742,-3.31030317595795,-4.069303702220511,4.757023271030217
-5.023530977023292,-3.269110819509447,-5.788963359429709,6.193532280242823,-5.958148351743741,-3.321514712482089,-6.426691345432477,5.331978085290429
-5.501750970672868,-3.1067168166161436,-5.959064887294894,3.090654043204386,-5.908540228326323,-3.15725663446458,-6.574108134781494,2.259746509465831
-5.144235442899609,-3.2285892782487324,-2.0612537465740175,0.45245322941441296,-6.330232689320001,-3.142060084599018,-1.0082424903199438,1.875049585205324
-4.828122774269734,-3.317236907173556,-4.0664691946948555,8.932586956352454,-6.1840515665779066,-3.395719868032747,-5.021565951735344,7.642275850700535
-5.936967304604696,-3.305843279176248,-0.4230997314056788,8.772972622040554,-6.321823978871413,-3.3950521170378316,-1.5087259758380593,7.306321111495913
-5.493728546421603,-3.403997052415208,-3.1584786750604783,2.4403084194940514,-6.316121914049157,-3.2931402778889702,-1.8094122125628438,4.262865999003012
-5.999723343311079,-2.8900356083631276,-3.0525411208797992,4.307183392276105,-6.241758462261101,-3.197193848483154,-4.145504293956002,2.6380898792443572
-6.240372414848794,-3.220743374824224,-1.296600984714786,2.935959941459561,-6.3254100118919645,-3.221374079682722,-1.3042789802995713,2.925590740261122
-5.826757105820541,-3.081954920581267,-5.689629927504619,5.402267199252975,-5.976277411591944,-3.217822855584927,-6.364821919835666,3.105228633028582
-5.1177947712227345,-3.270862471773888,-4.10564874769337,5.589793165352659,-6.213643911243842,-3.3138081245791278,-4.62827537507573,4.883738608101035
-5.762303087602014,-3.3080651590127834,-6.678594594814362,5.485192783289757,-5.811214938985315,-3.3175980032174297,-6.794604470857877,5.328466562114202
-4.84948754358531,-3.4289279405206052,-1.2845363437723547,9.33598916935753,-6.324376301906786,-3.43549989332395,-1.3645152197925396,9.227941866388306
-5.477700862640206,-2.86894875951575,-2.439662105804323,5.288684517884691,-6.164402966651215,-3.0987229834176047,-5.2358935665906525,1.5110465207131165
-5.6027567215469585,-3.164824585909123,-2.603263499607758,2.274702077126718,-6.296849051391969,-3.1685190920255857,-2.648225795838952,2.213962002009873
-5.202512212039273,-3.15031605515379,-2.655925270895807,9.12635897899873,-6.180886313281841,-3.3477257482966216,-5.058297680097795,5.8808149207968965
-5.968808645950671,-3.2020969441079985,-5.524350273957897,0.5109612227561763,-6.215833921081103,-3.125731931053685,-4.595029529976728,1.7664518311102588
-5.350877365579279,-3.069173191145562,-0.3242300959861364,5.829960966260124,-6.30507712933648,-3.2331272054013755,-2.319465973217752,3.134450107352091
-5.710190724452032,-2.908316355590152,-7.389540573823945,2.9362576016626027,-5.635874098851449,-3.1989724032280487,-7.05394735625205,2.9348767658929282
-5.144432814929315,-3.344722662022212,-4.906325698211489,8.235917274612826,-6.140241881832019,-3.390283196961779,-5.460773817064229,7.486872306731315
-5.791967307541245,-3.2966531817287135,-1.1055762337435002,0.7509468911638079,-6.339999976786968,-3.1915924088107137,-0.32111290381783686,2.478214467811897
-4.977860026423657,-3.2539230757354907,-6.008105730830183,4.732424001679886,-5.985179827169126,-3.2805884666842897,-6.3326097749257,4.294027572057508
-5.571365197543422,-2.870828777518452,-2.097016257302066,4.463187605430687,-6.221485280031107,-3.068794039980413,-4.506150662947261,1.2085096957632246
-5.4504773947894,-3.252162722392916,-0.4440589670390267,3.743606390243693,-6.336859995569224,-3.261379004400701,-0.5562191282279594,3.592084690614122
-4.931753811102276,-3.052914460444873,-0.9220855599053532,3.4393063086004796,-6.3112753728683355,-3.145106598411074,-2.0440178724427405,1.9236074883809415
-5.6774526816987105,-3.2220970917735046,-1.5618325653140497,9.245290823325638,-6.272150043430016,-3.3765349460808367,-3.4412601838908925,6.706231815351456
-5.028934761796198,-3.173661449210156,-1.5470854970665346,7.082807779036932,-6.27897269828971,-3.313311560104418,-3.2465541560917677,4.786868925039401
-5.5145781521362,-3.3317379443378052,-5.792086697854332,6.82651327584587,-6.03787984649775,-3.3580535934700277,-6.112334606579566,6.393866789085862
-6.024004342909221,-3.1093958690747496,-1.7259250800093122,6.342811350529363,-6.2891520259887566,-3.23746988605868,-2.9232582054537186,3.2228609518098486
-5.370488409674579,-3.2879373156106504,-6.638859745357468,0.3289255425436509,-6.169378336974003,-3.168434666417645,-5.1845762611874555,2.2936269864516423
-6.266319251226271,-3.3032601482867854,-3.4958383640241504,4.109698533245401,-6.275080858318026,-3.292064781791706,-3.359597138883294,4.293757631482366
-6.015482699969913,-3.261414588180098,-4.188215732382503,7.749739630070312,-6.188431730237587,-3.3277740304954833,-4.969205368381312,5.2839946458776765
-5.297072653254359,-3.4158657368020213,-4.0426936082422955,1.8041722663605064,-6.30311313139492,-3.2810069342815247,-2.4015348854447938,4.021338831514199
-4.9808157403343065,-2.9179065020772637,-3.5175073742076486,7.143158012081191,-5.808105390061753,-3.1876795977415253,-6.80050408200443,2.707912490469503
-5.248018205999172,-2.9580674279646906,-5.49810295571692,2.224096647112015,-5.962266657736473,-3.033251553379207,-6.413054641359153,0.9880206648920249
-5.15336860157381,-2.8741416636046333,-5.849908032027782,5.507407640336929,-5.456671921143604,-3.1978975307620736,-7.2195411132683995,2.9723940983120296
-5.474690975074339,-3.219600648196886,-2.113292691239785,1.2781335724556313,-6.32270323303732,-3.165897446014328,-1.4597559380573646,2.161049229307915
-5.748874452613333,-3.1856703351304803,-0.6574615845445155,6.637746766684919,-6.308959300225794,-3.3083160023062357,-2.149996433310986,4.621372039590147
-5.209575382988872,-2.8501232252741775,-5.871728897887286,5.854208334320655,-5.50046725989837,-3.2021095982257948,-7.185315376741217,3.0262168467135537
-6.168817903737807,-3.3441269622464147,-2.5018021018079386,8.012039248467081,-6.285918385759248,-3.3883972762988575,-3.030595364481126,7.128352235788127
-5.329081832541191,-3.097928092208475,-1.823271385195783,9.275502985171718,-6.2097434466843815,-3.3331596801754353,-4.685916442351116,5.408142329892064
-4.868419744529028,-2.9628215659707027,-4.397393445710224,7.433439877628691,-5.488030465100184,-3.2114602145677678,-7.195382533610366,3.182631376553564
-5.968206623413213,-2.9066112798874744,-5.491507696134347,9.509731698500328,-6.069583294557029,-3.2205968892277057,-5.949296486573038,3.1029273064412637
-5.860323624609718,-3.2841908667154054,-5.085168966164497,4.705876382847144,-6.164833727345467,-3.2962172455325445,-5.2315242705018825,4.508154845444092
-6.021680976881747,-3.2844033167015514,-1.1511814390022996,9.03380221246534,-6.302662895734334,-3.3894637112221386,-2.420017584621406,7.130829693773362
-6.092945986646222,-3.1796027764086485,-4.485502786669775,8.03440442474781,-6.191551729003562,-3.2388172991868687,-4.930778876727029,3.330707144598584
-5.289941820695717,-3.1992554113725378,-1.8371642064686293,5.869964591685222,-6.287238187434175,-3.293768135371764,-2.9873356509763855,4.316113789479867
-6.007115856968319,-2.9723493879285554,-4.1567226316571695,8.603419852191884,-6.1880542332879145,-3.2254439842669202,-4.973789925329028,3.1080399898651656
-5.282286382446807,-3.350823796800256,-2.0670684988328762,5.637695802699452,-6.311500435704989,-3.3480665194251533,-2.033515573960191,5.683027181978551
-5.478888661556713,-3.1923548426921005,-2.740448042606399,0.6139109457851586,-6.313683187452543,-3.1257344738331656,-1.9297161039418933,1.7091932545395565
-5.538904635661436,-2.8880510358990117,-6.0290539547779245,1.3290299207389855,-5.84581046744023,-2.94521322152763,-6.724687759736077,0.3892463520948135
-5.687272652214814,-3.1334888392528146,-4.796544507753914,4.694227986788078,-6.0753407730203195,-3.2255285581146045,-5.916619937327655,3.181035019500687
-5.267277677578929,-2.972260644553521,-7.129573124167437,3.7026084766093645,-5.308140885827397,-3.1938670189495815,-7.314099826811648,2.9506541086079148
-5.355422843544181,-3.427659760324572,-0.68477210391677,6.215963473623866,-6.3399999929185356,-3.3860064103783127,-0.3211116580018425,6.90077161146474
-5.5688441577657715,-3.1754945618794777,-6.442689843671993,0.6426735299276347,-6.1123147649896445,-3.1127560643247634,-5.679196079793618,1.6741353501323557
-5.257262935262405,-2.894848177701476,-1.8107941565160317,0.2081070487390449,-6.313907108264587,-2.9037282057919684,-1.9188642001807992,0.062113673161627636
-6.2780401137089,-3.1375314861263957,-3.3839635780851047,5.8815601175277505,-6.274745569545955,-3.2244990983606736,-3.3690864695345573,3.023666346062696
-4.947120527544076,-2.91025918500466,-0.39686598618958424,3.236271930391101,-6.310863050788644,-3.0471832869930844,-2.0631633290568345,0.9851504851068937
-5.595015239695282,-2.853758705366363,-2.471395130736467,0.5571186757199459,-6.263827223393284,-2.887693017389674,-3.658325628221731,1.8550802449723847e-8
-4.893812967545984,-3.0761630853531283,-6.109146032309169,3.3729718308278307,-5.697417907843697,-3.147510221797221,-6.977403284698804,2.1999784204852446
-5.421521725547306,-3.054867797972042,-4.550969546761728,7.220283230678097,-5.883677687818919,-3.239203480357875,-6.637936934874675,3.517820413828262
-5.492805824097412,-2.8648928943483645,-1.3718982673053999,1.455936469962818,-6.306329882406537,-2.93835162778841,-2.265856247037277,0.2482270746961861
-6.176090570654712,-2.9364175401107278,-3.1364937717535115,9.46936859466615,-6.268019475173246,-3.2286731075241564,-3.5516191859278043,3.096978064136895
