r_f_1,r_f_2,r_f_3,r_f_4,s_f_1,s_f_2,s_f_3,s_f_4
-6.216846399459232,-2.8828019421786797,-3.2685160103148183,9.159238074300864,-6.269705733292485,-3.2279182516135814,-3.5072141453406545,3.08319741674957
-5.466741319227087,-3.2325565440936543,-4.844436487572344,9.014220231514548,-5.942190146367521,-3.3667393622999415,-6.47737092950374,6.808167190004378
-5.511815730586687,-3.207315508576597,-6.380031232468701,1.4718807330330488,-6.092144701339299,-3.1608865045988535,-5.815015303430298,2.2352038346704695
-5.678581620545556,-3.1732970956023623,-1.7256415942197085,1.1803725852715783,-6.326090732465152,-3.1353636194768253,-1.2640144393333124,1.8040236781197185
-5.617953724114799,-3.3615265830861634,-5.676595199283459,4.783343989364364,-6.1608072865365955,-3.3282664194040636,-5.271837089770967,5.330162705235836
-4.945703746829437,-3.361939249988861,-6.248897995928965,6.850136180949298,-5.991032133652139,-3.3670200621551722,-6.310729082347395,6.766604244517923
-5.501722650038207,-3.388259949730416,-2.610394115328914,9.29598555954262,-6.2856393508041,-3.4235328020840203,-3.0396465410053173,8.716076818327391
-5.166174754105148,-2.8520758550926626,-2.166756733336644,3.1906248450096424,-6.247999481768962,-3.0042889026106923,-4.019111191442208,0.6881431783596978
-5.06744993172638,-3.1049535443859058,-6.844179150536446,3.5155972640378583,-5.184687684165508,-3.1767582866102,-7.373592069642417,2.723328071628907
-4.835421791093743,-3.0535928433395556,-4.844000305720025,6.872492240000254,-5.532954196847198,-3.2437086131206763,-7.157609130430618,3.7468650611184717
-5.253779065736646,-3.346589174121159,-4.191994812385072,7.816862562127684,-6.210999247223906,-3.38566874381826,-4.6675731700956735,7.174368891085783
-6.155002877569929,-3.1168933469863447,-6.646579943509816,2.6664902369203176,-6.037300949533168,-3.2087084482008916,-6.115070892299078,2.9304956623058755
-5.121337821867216,-3.228958062922438,-1.5950529540537097,7.04328387407619,-6.290584035995279,-3.334072181623755,-2.874237707835335,5.315139216115626
-5.329257725970233,-3.351273853400521,-4.253235040979543,8.519302832186877,-6.199397009910164,-3.3986465238093237,-4.8297360182036115,7.740465172567281
-5.334053653711505,-3.399473780130229,-3.8950031099344793,4.528813807990632,-6.281396042698995,-3.3401741252337867,-3.173358055954054,5.50373874060125
-5.565325256433807,-3.1954175809816174,-1.6578105052914998,5.1630672890675,-6.297870448822637,-3.273619392683135,-2.6094869903695397,3.8773785224949693
-4.9752819672758655,-2.8774280232377674,-1.0724065611445646,7.467201032715285,-6.202957584751934,-3.1822281202392007,-4.781663856966937,2.456088783894079
-6.3058625984304175,-3.438950765430286,-6.26827793760485,5.016400847974422,-6.157134795635617,-3.360009212429341,-5.307601087229068,6.314251377627995
-5.863999445966856,-3.3619916184339713,-0.8455306044404791,4.16950790238129,-6.339817303769966,-3.3200556516543998,-0.3351947072340966,4.85896247982675
-6.023970401207492,-3.1381815389741585,-0.4517589518613869,7.012564896002719,-6.316818392539032,-3.2586047532844717,-1.7741790110323228,3.5657520587215306
-4.86985821083707,-3.371487596508057,-2.1793329079123023,3.274310908428368,-6.325076814666138,-3.301186962394733,-1.3238134912563835,4.430099108563983
-5.767293664344053,-3.170499768002436,-4.177407244593818,7.672071182882233,-6.1074511381995595,-3.2996850762125876,-5.713463533560324,4.642752994676349
-5.8697566833039,-3.167735126920952,-4.390061794792912,6.038731574109846,-6.128414134743247,-3.268392424892775,-5.558086726136793,3.9344199867342367
-5.451834105888602,-3.412029653346819,-1.3684603132476063,6.2329202183959405,-6.330486166141042,-3.381091475080412,-0.9919610281507296,6.741563953817192
-6.098126453142808,-3.147481949843511,-1.0359259885564018,8.562823916453192,-6.312161595174751,-3.2466628515587708,-2.002449193112291,3.3564862478001825
-5.6981900058800115,-3.299434684596228,-0.6659437819752192,7.131388756819874,-6.323247240986408,-3.3621442220894746,-1.4290876734819458,6.100403032199962
-5.285300971026771,-3.1987510532687105,-1.2877653101388375,1.8710697371486131,-6.330426349608912,-3.174759999172803,-0.9958099941103988,2.265498314942971
-5.023447348037337,-2.9678494005240337,-3.7502230137821715,3.530361589349679,-6.159913496050856,-3.093607031250038,-5.280627866414562,1.4628242044687654
-5.248870576816206,-3.2108992375389414,-4.530325662409901,2.6155230389338957,-6.225583596510627,-3.2033748012064818,-4.438757629796408,2.739229675200209
-5.09460342950784,-3.3492438313924855,-3.9452875574895154,4.287563114062722,-6.268818172110683,-3.3151756305713724,-3.530695960283027,4.84766650702439
-4.7721507958263105,-3.3749361090576646,-3.4397656498453433,2.1510001315678497,-6.3080478215001605,-3.272295244777118,-2.1906823774790505,3.838482801569195
-4.828825882388364,-3.36582688700499,-0.920268849548215,6.2624772304395675,-6.33137047128751,-3.3670014116692184,-0.9345643038018885,6.243167212384626
-6.036670314079834,-3.1954654354886847,-5.520159495572761,4.6312119129859015,-6.096201585286128,-3.2356895391812026,-5.7889861410080865,3.341785289678878
-5.028704630915458,-3.1562621202598957,-0.426719846364521,8.842593773531837,-6.293984460548089,-3.3474992764774507,-2.7539765486145376,5.6985302460313445
-5.996132360590513,-3.361732074643656,-2.589256169953968,3.4910659789608096,-6.315003788927939,-3.3022303445432115,-1.865153440926032,4.469313159557648
-5.918006306222952,-2.8939570158890793,-3.3470057078383677,2.6049651589784424,-6.210868637076139,-3.019796521364778,-4.6694903673116075,0.8143974395183193
-5.444293405631076,-3.1152740218686805,-1.7612955616765733,3.9990091835331363,-6.293267574625313,-3.198966818127603,-2.7797946447672164,2.6230450696302126
-5.538378614303195,-3.350205628507202,-1.4059793154411313,8.916523271442625,-6.309556375148077,-3.4091280878314363,-2.123036024233258,7.947799549104352
-6.336586202231517,-2.994295045973566,-0.5126322355961568,8.33262072340032,-6.337406477143107,-3.233389666914683,-0.5163366900720208,3.1036864420386046
-5.068807661217811,-3.3129572465308392,-0.38631133560259023,3.620367460825024,-6.33999998562418,-3.2857070317392996,-0.3211122213336468,4.068378721378971
-4.976171370663174,-2.980777863774618,-3.143772271830411,9.360352596954607,-5.807090909163359,-3.2814189502394324,-6.80241592102157,4.417617161320059
-4.817771790693879,-3.17821676864934,-4.107739408322675,8.759616752429594,-6.0298460388131225,-3.346003138302825,-6.149611344681134,6.001099438247846
-5.622350722435318,-2.9273235142261496,-5.870681929130696,2.4488594062086966,-5.822219839278798,-3.0553576846806285,-6.773235075951826,1.2048701032168738
-5.723822302340754,-3.257776649756495,-4.2462605684963926,2.1490903271851445,-6.261611789833422,-3.213931242682948,-3.7126864601207297,2.8699373901948833
-6.079267587492433,-3.2154045615597604,-6.223960478405019,3.3296860249461577,-6.045932678254108,-3.2236799728915293,-6.0734293488783795,3.166552506480919
-5.709200943591282,-2.884176223383512,-4.506250347302572,5.731186138802967,-6.0508323587492905,-3.211941383830673,-6.048962529552488,2.9742217370978405
-4.8707560644462795,-3.177920107342807,-5.5216721852870405,5.502315391368464,-5.898467762346188,-3.266585775077793,-6.600686776030264,4.044594013842126
-5.028716520041859,-3.2724395410778215,-2.2059542928721534,4.668401510507038,-6.301381532949643,-3.294297934804486,-2.471961093652822,4.309035241828153
-5.500213317286333,-3.0598547391790043,-4.141117629056311,1.8063864080468641,-6.22397854482653,-3.086506482441995,-4.465456655442338,1.3682144065562216
-5.972101967270315,-3.4114639925674197,-1.1691815822184228,6.322218494511865,-6.333104268418216,-3.3827107087072537,-0.8192713816132828,6.794941141248358
-4.8470758942242345,-3.2526026812880255,-3.486558132499388,5.533387593955393,-6.242234246196169,-3.305981472825299,-4.136150226931081,4.655805451693796
-6.118163064108997,-3.1121395426664824,-3.152269789637727,4.187285359406696,-6.258528785901184,-3.2198866730203988,-3.7861223460486606,2.9647024400454947
-5.784771419973457,-3.3005787633195545,-6.947205521705981,5.807568914249936,-5.768015040637537,-3.297060253347083,-6.871538350062309,4.812537586720388
-6.027660119121023,-3.3924606165484663,-0.4388824934749165,8.6353387117114,-6.33431844448346,-3.416898229244113,-0.7362773460363465,8.23356833460793
-5.765792301785526,-3.162102651400371,-6.030262619564736,9.56804371161904,-5.89441670721997,-3.2301341797857934,-6.611094538994616,3.3509812312480065
-5.861731617732312,-2.9470126815758553,-2.1333755259539986,0.16293660364629423,-6.31092489906643,-2.9410074635220287,-2.060299319227724,0.2616663645274926
-6.280688713339354,-3.1803470843967947,-7.279967972074676,8.907878163416344,-6.03010841090706,-3.220787988782366,-6.148417250669983,3.1271449692891577
-4.797140240170714,-3.0785009008203126,-5.303815672814351,2.065554575451659,-6.117236066197897,-3.1064107585735066,-5.643464579212994,1.6066983517198166
-6.123901174143022,-3.10554413863909,-6.370341576965293,2.1304834914637385,-6.051727485050947,-3.1766311629351276,-6.0444253544043995,2.458718475737228
-5.195983336091242,-2.927228090698458,-2.953246031552246,9.274550000416582,-5.962201338522387,-3.2300703065201266,-6.413272790115139,3.3178709912595163
-5.040566043967438,-3.184723335547993,-4.9311118192841175,1.9177881757947772,-6.208976103199383,-3.165487847907063,-4.697026457335228,2.234032135035927
-5.064743387853957,-3.1417743348862777,-1.2093985993627436,4.786498560986987,-6.303733806709101,-3.2376251935152056,-2.3758549404442997,3.210647968886719
-4.948694639055731,-3.013710151643929,-3.4095845062548795,7.158650924168724,-6.028348354116921,-3.239423563991528,-6.156398092573691,3.447775304173061
-5.171161048323508,-3.412465258244831,-1.6905331345718304,1.0525597617933127,-6.3399999833972185,-3.2599076752241,-0.32111239331850605,3.5607058207937854
-5.480585242461636,-3.1530892675813242,-2.0303755304457987,2.1194984842584237,-6.310612486597558,-3.156734462821162,-2.0747381624171064,2.0595691146258837
-5.230288406261701,-2.974449394508017,-5.027149433388827,5.624769483202482,-5.670055845081752,-3.1885242837712613,-7.013016458222555,2.7654431694913075
-5.68241050186311,-2.9942941600595554,-1.1633282062301538,4.9401502238121715,-6.279858259247897,-3.163301764780203,-3.2200634154709267,2.161555058183743
-6.321029643679633,-2.89693505414322,-3.286880716998981,1.749595688307077,-6.283237498485624,-3.1437633631820336,-3.116222083413965,1.9276661398082942
-5.175155012038878,-3.172793256401121,-6.24624087755933,3.311366476003763,-5.906028161751199,-3.2002875837323828,-6.58083244532349,2.859341815428971
-5.371378461688071,-3.242770530601278,-6.491089725978072,0.5428355118685336,-6.15162230196485,-3.149789990770431,-5.359566296262848,2.0714962022556307
-5.727387287986925,-3.009602098466559,-5.022862797165937,3.9855834271993174,-6.0026103788836735,-3.1583184262798008,-6.265693503345368,2.239585179025897
-5.063108585060574,-3.0628512849187643,-0.43923222964833464,8.088106439189982,-6.279244449251742,-3.2928713189828867,-3.238456065079383,4.3064271380877495
-4.8462592765268,-3.139625319186062,-1.946484971454602,9.695647616768373,-6.216133028868676,-3.3568863888753833,-4.590438239482262,6.123733986281278
-6.3218047450391746,-3.163045830531743,-2.1594635958048816,2.2419155298482822,-6.3099339609567675,-3.173662759220063,-2.1058585413225854,2.268716062579134
-6.227750389010136,-3.1426882949958537,-7.031847286568345,1.5306333371718133,-6.031106752458502,-3.1849177790393264,-6.1438595019354985,2.5820082031723395
-6.259995965691199,-3.0087379588304937,-7.14684474206797,8.922074003386314,-6.034459747616868,-3.219528445627859,-6.1283861206504,3.104267301516619
-5.45251209839161,-3.2030039361884866,-6.442037483886439,3.8085371750735555,-5.826058558256578,-3.2295916427794316,-6.765595931437044,3.3714179455882087
-5.935007946533542,-2.9298452546197007,-3.8410629361107946,0.18569856235841142,-6.256896391408763,-2.9284431099372368,-3.824002073793989,0.2087507995658906
-4.850827444874828,-2.8576023892799025,-0.3735025593875161,2.6408169249525995,-6.313632407947545,-2.98568232620319,-1.9321716818955483,0.5350993310644729
-5.5445944858960905,-3.0177991010253393,-6.709234387456346,4.156445283205734,-5.623913945197449,-3.202377445965805,-7.067418871388901,2.9921255519371477
-5.8286240267007665,-2.9320058778242606,-7.310863158577312,8.97326805606374,-5.740915920545993,-3.2117207971540433,-6.914797775931206,3.1023163560766758
-6.309179709169796,-2.894573151656143,-4.233598907810608,1.7969202385910237,-6.250404199750869,-3.1557418953303524,-3.96818521313587,2.0890440886422756
-5.841947125960919,-2.8862558182996354,-6.137604904715225,7.895898186721006,-5.927129318416984,-3.215817151409444,-6.52226391670824,3.0949772396952655
-4.926148655414687,-3.26438691646047,-3.3107113850207366,5.0474052389437905,-6.260686956996996,-3.299250336944959,-3.734981239819697,4.474227863906055
-4.854800553564186,-3.3302351651635953,-4.8061463798442015,6.453705769729268,-6.178100729526378,-3.353550828900862,-5.089886250266286,6.070381003151363
-6.113308726795435,-3.2863420429985797,-1.9798550240508277,6.259213346120354,-6.2979202562220955,-3.337924160419759,-2.6075836705208024,5.411169674109405
-5.4424184463347345,-2.9276027648789347,-5.756704382213837,8.889342637220741,-5.709165350248911,-3.209895722986599,-6.961258941140802,3.0839530131133603
-5.823145383141961,-2.8988912550976194,-2.2777820086955964,7.009895059370901,-6.24081746558625,-3.224466978976297,-4.163872707861903,3.05206896908404
-5.371059591555737,-2.9817650691099833,-5.258830160145859,7.121467868464111,-5.738565928133667,-3.212217100006677,-6.918386216324651,3.1112746973731857
-6.153568944227517,-3.0542840259481423,-0.5143393833402348,9.347195238626032,-6.325629997047807,-3.234192442614484,-1.291319359137698,3.1301031817966987
-5.950905990295272,-2.9086991450711754,-3.217682213665685,4.2474195045222904,-6.224673760417294,-3.1833171071976167,-4.4539411730199525,2.4570796272270234
-5.731762166700485,-3.173893782811782,-4.24964942121678,9.226639480781333,-6.086376516961583,-3.308084032254856,-5.850988925054864,4.868271961764745
-5.130868040211798,-3.345073058308815,-1.8926635162830197,5.811024767154041,-6.313251649313145,-3.3498272728623024,-1.9505215155024311,5.732862323528481
-4.763189504217561,-3.2709779716043523,-2.17640623713789,5.0259824142272365,-6.2990825385570925,-3.302727769494645,-2.5627861378727577,4.503995011789181
-5.983150272294684,-3.3694726940520816,-1.0570431030221084,0.16271423829401832,-6.339999978819683,-3.2114752863268845,-0.3211127468344257,2.760294578919121
-5.9378751280344595,-3.160865455276499,-5.412633997413982,5.367596940376069,-6.063782790476367,-3.231578581849019,-5.981197899343779,3.2900168368227494
-6.057180962246322,-2.9808690794278028,-3.3111471499970664,6.262093689306317,-6.241793956141244,-3.226408238393698,-4.144808026316637,3.082630779558393
-4.7894890156687495,-3.3403297679172486,-4.14795653792094,1.522954064206198,-6.2900303806054385,-3.2372310798222705,-2.8933015763454843,3.2179636698523764
-5.864015510036317,-3.143461360704724,-2.048652232380518,1.7772576555550255,-6.3123649314507215,-3.138874076675331,-1.992830093581162,1.8526756145890304
-5.049554016313343,-3.010463321208386,-4.086052015463927,8.475263966862848,-5.691574466282659,-3.253880550474063,-6.985237226084287,3.884148673040653
-5.663984190783882,-2.8604032770008256,-0.5719748009525638,4.052925815691702,-6.2916036046926855,-3.046671089526335,-2.8387584532743384,0.9905616070801913
-4.819720989069204,-2.9852723027119508,-3.7015116267141055,5.9569244881730725,-6.025974553439731,-3.1878728079278766,-6.167053354240329,2.6260401385052003
-5.06636059622165,-2.8737910951612347,-0.9982846614476566,9.27853287124344,-6.146132137463299,-3.2362627573452407,-5.409374413654206,3.319262487651004
-5.700053213623475,-3.4353366785728063,-6.515407583183022,3.6971064373543956,-6.1632141758687515,-3.3311803763617966,-5.247880866272235,5.4095038673158875
-6.186510553497902,-3.118871024191975,-6.6427828324712825,2.9526246767846307,-6.052797700699207,-3.2145000063795353,-6.038972915418136,3.0136926507484807
-5.855087747485301,-2.9027299158278956,-4.142954082448616,1.103680714510047,-6.2082604045420595,-2.9491055140775173,-4.707322218769381,0.34123572076664055
-5.137753799635659,-2.887071981309516,-2.37988321909714,0.04627358357715598,-6.302121016153378,-2.889903979401512,-2.442102105223384,1.8556679526327002e-8
-4.997070550042805,-3.314194679994063,-1.6097610614055586,7.977475399241338,-6.302193651955079,-3.3823479563217265,-2.439151896950446,6.856991048276494
-5.252526181899402,-3.3946409243323368,-4.851648261498822,1.2289656895672407,-6.282233071742661,-3.254610440420713,-3.1475526455705385,3.531158077352984
-5.10016531844863,-3.3997314065577102,-4.314021868610546,7.220070718357816,-6.2382360039292895,-3.3914614506399063,-4.213381558842103,7.3560340999119544
