r_f1,r_f2,r_f3,s_f1,s_f2,s_f3
-1.1559503862675833,-1.1527557942987054,-1.756932512075599,-1.1660813718166396,-1.2827793042746356,-1.8927348357599343
-1.1515002229261475,-1.8061219527800607,-2.744420283468018,-1.1660814006805662,-1.1064893608809514,-2.013692936955713
-1.15921642685727,-1.5593079047280636,-2.736335958929946,-1.1660814122297958,-1.013103899763346,-2.165856244768081
-1.1578144675179525,-1.5909439433747754,-2.584255902352267,-1.1660814072182204,-1.0793015813182512,-2.049873900351158
-1.1515614922006117,-0.81651879831685,-2.5779652753047504,-1.1660814181700654,-0.8917323417630656,-2.656521673191963
-1.1641129787476199,-0.8801111006732589,-2.685692011367503,-1.1660814183707686,-0.8879488207346103,-2.6938781110093877
-1.1660180234196478,-1.0792037636439633,-1.999797618717329,-1.1660814424583308,-1.0849925791031287,-2.0065525277023957
-1.152211439866685,-1.231402260564768,-1.6747633767108647,-1.1660813620480184,-1.3880654418751548,-1.8383893547752208
-1.1608681428384355,-1.4731874777759542,-2.3405370112192556,-1.166081385725072,-1.1355493370220018,-1.9878927396367714
-1.1514329708770328,-1.4692551034478276,-2.5806230529289698,-1.166081410767676,-1.0335274787707696,-2.1255297746897295
-1.1528370641560686,-1.4333536744196884,-2.6748682200865694,-1.166081413207706,-0.9918773452065449,-2.213770742252608
-1.153872388827594,-1.8631101430753652,-2.89039885479376,-1.166081407693454,-1.070721545006784,-2.0627930186826484
-1.1642328911234645,-1.8072482868332949,-1.903213626085852,-1.1660813297809345,-1.6486919663381594,-1.737610356039407
-1.1632993677407273,-1.8802947435181792,-1.5830679192516575,-1.16608138467369,-1.8979397740107533,-1.601497174449043
-1.1664164907264485,-0.9498462755291107,-2.6495694878208544,-1.1660814179899874,-0.8988164238673172,-2.5962716716256664
-1.1628483908049196,-1.7120852153615904,-2.0854029222045165,-1.1660813564697041,-1.4489859533959675,-1.8106103639368938
-1.1590043209502512,-1.8778013889837508,-1.6204395178636768,-1.1660813912599277,-1.8762068834612389,-1.618774148381702
-1.1531240145360517,-1.943323754190173,-2.8076843424152984,-1.1660813844471034,-1.1489467114483096,-1.9780016818114863
-1.1529373610854456,-1.9441699429660533,-1.8942921584414767,-1.1660813475237335,-1.7584754123120352,-1.7003445403681845
-1.167842137325386,-1.851446557233349,-1.5534815690389847,-1.1660814424583321,-1.926416117127997,-1.5679318949183387
-1.1501942326993628,-1.071443062758819,-2.832961653071287,-1.1660814181121322,-0.8928322427779861,-2.646412612066001
-1.165826873766995,-1.1522488209211743,-2.7297952474879015,-1.166081416902013,-0.9161735900592716,-2.483227811071347
-1.15615123660584,-1.099013493515547,-1.7885744337926373,-1.1660813768580618,-1.2290335757074566,-1.9243731781415987
-1.169191022088538,-1.7149013548247338,-2.1720189756291655,-1.1660813616614525,-1.3931575481712744,-1.8359754511702575
-1.1552855314117676,-1.9340724607137494,-2.079516151439431,-1.166081332682081,-1.6165198842082382,-1.7478501320687403
-1.154214111289337,-1.2032861148679923,-2.5339616114540764,-1.166081414463343,-0.9653656192859913,-2.285466889085123
-1.1654136959796613,-0.7771304953842672,-2.8537623822508045,-1.1660813951161033,-0.7676597229664609,-2.8438706862550407
-1.1634914150523297,-0.7143692787885172,-2.7007853770992143,-1.1660813803042327,-0.8151356586638161,-2.80603025608616
-1.1694380747378845,-1.7609593170651308,-1.533796679805187,-1.1660814424583321,-1.9254812155180139,-1.5669581298831794
-1.159461778163581,-1.4253845948452168,-2.7720781581207063,-1.1660814145357588,-0.9638616164304645,-2.290043072331388
-1.1600552097082963,-0.7343871507662407,-2.836270962100811,-1.1660814026122912,-0.7550727789741948,-2.8578759520918373
-1.1690347159563272,-1.2863189902688683,-1.595354258441495,-1.1660814424583321,-1.933203834334367,-1.5629620946268667
-1.1667778135832934,-1.6312581131953774,-2.8894400525192987,-1.1660814133129072,-0.9896249720395258,-2.2192899128973376
-1.150146273890748,-1.2179175068521308,-1.920161382071642,-1.1660813772756016,-1.2245899785153727,-1.9271304039966874
-1.1521541019136665,-1.6224317136086803,-2.0011130320916606,-1.1660813570336945,-1.4426847247526677,-1.8133772888078878
-1.150779382782423,-0.8103961877306467,-2.6564604190910575,-1.1660814056263153,-0.883419094794484,-2.732728788373281
-1.1621174203597875,-0.9203183439843798,-2.5014195414825005,-1.1660814170085205,-0.9140904298149242,-2.494914851209824
-1.1526080958742553,-1.5388034726276714,-2.4436067601459994,-1.1660813985837604,-1.116510057437548,-2.002544763375667
-1.1501105146306518,-1.3205458895608535,-2.5441047590250654,-1.1660814130327073,-0.9956381884321059,-2.204756733046211
-1.1651706747924628,-1.5827062579565423,-2.767914315557995,-1.1660814123327898,-1.010844637347063,-2.170636648521986
-1.1651241568094461,-1.874686365037097,-2.104877875050781,-1.1660813382434032,-1.5531149881834954,-1.7690144422792808
-1.150683219733303,-0.8743546102597424,-1.925773016754343,-1.1660814097392653,-1.0453120748640068,-2.1043285890445693
-1.1508358322760663,-0.7760153815056654,-2.2514785607973953,-1.1660814161797433,-0.9304315084379174,-2.4127576368616137
-1.1550497876626378,-1.0154724321093316,-2.5654720325463845,-1.1660814167309033,-0.9195242446774116,-2.4652595024769934
-1.1670935926862718,-1.7937537411159434,-2.0425764523376033,-1.166081339705793,-1.5371479183512746,-1.7745659288294604
-1.1641926014661421,-1.7806112544323587,-1.7328501314862168,-1.1660813494582003,-1.7519388223254215,-1.702903365280244
-1.1540110733494424,-1.5047463956783398,-1.894426007487793,-1.1660813580315514,-1.431783130486175,-1.8182199265415577
-1.1538535430761014,-1.1261523068854737,-1.5425363785128474,-1.1660813606965073,-1.402782068066804,-1.831460780294284
-1.1587663855292156,-0.6938144219839562,-1.8650414502432915,-1.1660814126959358,-1.002947605798743,-2.187913882658031
-1.1543508440172268,-1.074751065735916,-1.6967998386406586,-1.1660813730539252,-1.2695427931514924,-1.9002489652664472
-1.159423928328489,-1.558606468488306,-1.9978897821409107,-1.1660813609180771,-1.4003474113363388,-1.8325969889386422
-1.168543864375715,-1.7906852864992873,-1.951481340960441,-1.1660813548379871,-1.6006653214603839,-1.7530160435565263
-1.1507780080704428,-1.667058796038452,-1.8584173611961767,-1.1660813363872498,-1.574484198441779,-1.7617283323422908
-1.156643220811575,-1.4121025555682274,-2.9284203444109,-1.166081416293437,-0.9281693887851854,-2.422979068580447
-1.1559935513322397,-1.262506053947393,-2.404705744836948,-1.166081411913311,-1.0200845515030859,-2.151509966358347
-1.1636674475831374,-0.9164243476572306,-2.359403663978184,-1.1660814158149038,-0.9377563591683027,-2.381683777908038
-1.16088212885813,-1.5190828147902722,-1.6821457347968811,-1.1660813349436645,-1.5902343557402048,-1.7564595546281123
-1.1525258903187374,-1.9469621120615428,-2.678035206008977,-1.166081377074553,-1.2267341115207389,-1.9257970969563416
-1.1665511463019098,-1.8910409509362247,-2.874513341625259,-1.1660814068817247,-1.0886060073345059,-2.0364146555456397
-1.1578697506419986,-1.6479906879197581,-2.424684330503282,-1.166081380373137,-1.1918031257194286,-1.9482217791086403
-1.1611970053892273,-1.5471203174840706,-1.9704011660855771,-1.166081359982246,-1.4106168254535647,-1.8278308510360226
-1.1672435743587075,-1.1794801430802306,-1.728931949671737,-1.1660814424583321,-1.8326145586009004,-1.652692666123616
-1.1502196170202772,-1.4929055982889339,-1.846600681440545,-1.1660813558430387,-1.4556634983436896,-1.8077033714703836
-1.1691213111981638,-0.8932560175063459,-1.9658129653528404,-1.1660814424583321,-1.1125700536922327,-1.9360570764821436
-1.1696826336746684,-1.3318037373920786,-2.820054684527961,-1.1660814160706656,-0.9326261040325005,-2.4031358509189906
-1.1656287534765732,-0.7906036861837777,-1.8245366461424037,-1.1660814424583321,-1.0492483026712784,-1.9898253533692696
-1.157743551148144,-1.8192909384757252,-1.9909234781067766,-1.166081334676572,-1.5937037684503763,-1.7553102126699336
-1.1592616407710865,-1.2790334007260877,-1.977904898414553,-1.1660813769327691,-1.2282459427466232,-1.9248602178822956
-1.1657297056896643,-0.7040160822143446,-1.8385333273584052,-1.1660814424583321,-1.012757904081579,-2.023841566772617
-1.1665017041418517,-1.4620612995956679,-2.2416730099952007,-1.1660813810057848,-1.1852764610763087,-1.952586629005345
-1.1573901592752573,-0.805688428670361,-2.164065875976744,-1.1660814149832741,-0.9546280415945327,-2.319625033337277
-1.1697418895162472,-1.433369440929085,-2.3329768845456447,-1.1660813876656442,-1.116754297175666,-2.002289964984885
-1.169802371699127,-1.8252945633447832,-2.9288710387726264,-1.1660814100471737,-1.0417825637877842,-2.1105363171133
-1.1690726667912326,-1.5311207498471076,-1.9504901930612433,-1.1660814424583317,-1.6248780225122843,-1.7412696120807107
-1.162562863560543,-1.100083278348594,-2.6631850384165974,-1.1660814168061728,-0.918047383907491,-2.473058684317348
-1.152746009221515,-1.254437550196016,-2.70549419122711,-1.1660814157455381,-0.939129333614468,-2.3761722999731396
-1.159090241729104,-1.4413740967168391,-1.658578942558403,-1.166081338651037,-1.5486031094207244,-1.770573676148394
-1.1557020996691287,-1.9185550587284181,-2.4462847589188135,-1.166081365291099,-1.3529463983579928,-1.8555379535044052
-1.157298783374499,-1.3277895875538634,-2.6125646951682127,-1.1660814138332853,-0.9785657480460412,-2.247819815850854
-1.1657494069989371,-1.747756717621734,-1.9283961771045421,-1.166081335450154,-1.5848515282356064,-1.7582507554118902
-1.1547661187759617,-1.4919864513740013,-2.2633529127995327,-1.166081380462236,-1.1908634364172153,-1.9488466595841343
-1.1612977350299611,-0.9197301395754727,-1.969260020713215,-1.166081409656762,-1.0467166695214967,-2.1018903959709543
-1.1650410636113255,-1.1137363972274763,-2.5880546263691695,-1.1660814160303843,-0.9334198387318584,-2.399724019132947
-1.1509328932565244,-1.9136693426011693,-1.8133829845513323,-1.1660813384522415,-1.793279740306781,-1.6876427323481853
-1.159564152661017,-1.873195091863486,-1.8774063525203635,-1.166081323617711,-1.718944353773567,-1.7163000237854256
-1.1545476854516525,-1.9606149530086818,-2.795246535781153,-1.1660813827950802,-1.1662931489114936,-1.9656215687662506
-1.1606449239443823,-0.7123796258296087,-2.3725828785744745,-1.166081417621701,-0.9022162594711626,-2.570856714843657
-1.155031563751534,-0.918914142471726,-2.8343216817084587,-1.166081401752084,-0.8558814394986679,-2.7684875283271286
-1.1623884648443459,-1.2294533587188394,-1.6083489906057857,-1.166081359935765,-1.4308105947822065,-1.8186554238098895
-1.15743242797206,-1.796377252177582,-1.9467735585008228,-1.166081333378703,-1.6084320702497938,-1.7504752567502346
-1.1564558854613767,-1.449255690195407,-1.8755183568549425,-1.1660813604199962,-1.4057512682453204,-1.830080400087499
-1.1611386952561917,-1.6677214206599422,-1.9242100250827423,-1.1660813405055348,-1.5276499864794428,-1.7779131912837258
-1.1594550174158957,-1.407960904456298,-2.0322972619378366,-1.1660813723286743,-1.2772971094064949,-1.8958261868125577
-1.154472367491092,-0.7844425204736227,-2.317332146849336,-1.1660814166749678,-0.9206245537793085,-2.4595667282473044
-1.1687485843574175,-0.6553343733850562,-2.7405854812369057,-1.1660814424583321,-0.8396220253063807,-2.7737364223278496
-1.1692494622048608,-1.362140777003599,-2.8847156764115134,-1.1660814163690358,-0.9266774567581699,-2.4298984612883907
-1.16409564873035,-1.366054030839622,-2.173781775231942,-1.1660813827771195,-1.1665676601189285,-1.965429347254157
-1.1593279801386738,-1.5506955815500736,-1.85065256997409,-1.1660813523556879,-1.4940386560989132,-1.7914775541061205
-1.164308022490072,-1.29283614498709,-2.4712737281388457,-1.1660814124204713,-1.0089279400511568,-2.1747473958385313
-1.1688172350082446,-0.9451624704192415,-2.088547981030038,-1.166081442458332,-0.9959695452005064,-2.0418671362146203
-1.1555032025795045,-0.7011131598681276,-2.397146487127809,-1.166081417841656,-0.8979882662460541,-2.6027716194868558
-1.1625704003001505,-1.9792046476906293,-2.3674479342708015,-1.1660813566493393,-1.4469259164962314,-1.8115123864876328
-1.1579221292521755,-1.8465642711072796,-1.5416918928841556,-1.1660813835019002,-1.9014208490311728,-1.5989865402871035
-1.1560541393848713,-1.6451042137392609,-1.7476966890655605,-1.166081330730441,-1.6385154060669325,-1.7408150369507778
-1.1572247195035892,-1.7762359093533315,-2.005991255576632,-1.16608133851567,-1.5502803190924381,-1.7699931957720716
-1.1548592141786875,-1.832294162179147,-1.6291582594372134,-1.166081402308541,-1.8490253609555358,-1.646633075425823
-1.1671338361456143,-1.0557692334865894,-1.8129764511879447,-1.1660814424583317,-1.6202151598735681,-1.7404939885994744
-1.1597575752611955,-1.2826144549159628,-2.880222752032175,-1.1660814170113731,-0.9140304960672879,-2.4952573159340643
-1.165050093990802,-1.2511652852918997,-2.308821932922608,-1.166081409438636,-1.0491065996887496,-2.0977828715622917
-1.156367365342613,-1.9566741496514366,-2.064173712396248,-1.1660813301724606,-1.6450897760567602,-1.7387411490882945
-1.1677137885395938,-1.5157042006769856,-2.8117631421355784,-1.1660814138704483,-0.9777834453786405,-2.2499348242029633
-1.1570913532136091,-1.192540175916189,-2.0407510179650146,-1.166081385369502,-1.139271455406683,-1.9851147980684354
-1.1665408563640276,-1.916715733143259,-2.682642758407145,-1.1660813791090807,-1.2051619398255247,-1.9394643766281445
-1.159028425450503,-1.7492805820278803,-2.5495627802517604,-1.1660813814274027,-1.1806827027392186,-1.955693902610992
-1.1603826647530038,-0.8777182629558693,-1.8553980161595254,-1.166081407624902,-1.0729819017605684,-2.059340035191712
-1.1640752851048368,-0.8982981994166991,-2.3100878383128864,-1.1660814155117636,-0.9438984654796906,-2.3577147939871756
-1.1660837741503918,-1.5127624044551178,-2.379755561231977,-1.166081385617298,-1.1367291142210785,-1.987009690738769
-1.1551546672674355,-0.7919135576277742,-1.5678128881429432,-1.166081382430543,-1.1701909951319573,-1.9629026407869188
-1.1509268018713676,-0.9428793217166773,-2.306332577538433,-1.1660814149718732,-0.9548606020078897,-2.318846369736974
-1.1584736052231863,-0.9055335566293192,-1.946788865535697,-1.1660814093962464,-1.0494846543753888,-2.0971377887110814
-1.1592250258150905,-1.7085720103706108,-2.4448600999442474,-1.166081377965589,-1.217270563835846,-1.931723048526815
-1.1508181106168804,-1.2800506446898192,-1.7822559686152901,-1.1660813654613003,-1.35110109759069,-1.8564642114426406
-1.1670966573542854,-1.8246207155859224,-2.3020772426695286,-1.1660813625323276,-1.3829864597075912,-1.8408148098064852
-1.1647281608496518,-1.5571543533969294,-2.671737163677604,-1.1660814107461723,-1.0337658975636328,-2.1250870211269204
-1.1555763148865823,-0.9395392240826002,-2.5722957684156786,-1.166081417374407,-0.9069756538417222,-2.538284952217204
-1.1691816385218767,-0.9402540608304308,-2.3205613167912444,-1.1660814424583321,-0.8389906107089646,-2.774248850995408
-1.1608843902506372,-1.134303601583396,-2.577835279296923,-1.1660814157239427,-0.9395651789043991,-2.374441835402454
-1.1526353269535168,-1.1318990496679247,-2.1278047923152936,-1.1660814077254298,-1.0702895475663752,-2.0634570949541735
-1.1690599955862269,-1.5538101170128498,-2.5224520188589246,-1.1660814069514531,-1.088542021140531,-2.036505359112046
-1.1699958228720617,-0.9361512517899948,-2.37097255168991,-1.1660814424583321,-0.8389438214111176,-2.7749992370920356
-1.1521532339152476,-0.8493705101141356,-2.501540255773093,-1.1660814175306493,-0.9039587049788188,-2.558554615061931
-1.1665196685535404,-1.4883267459555927,-2.3374938813322887,-1.1660813847260605,-1.1461121364653948,-1.9800697425338234
-1.165812614525917,-1.9209205185548268,-2.8249862642855788,-1.166081386617656,-1.126217037351965,-1.9949626570065924
-1.1661755401365863,-1.2133591710711973,-2.6005309512841706,-1.166081415100955,-0.9522227450734098,-2.3277884818324757
-1.1546766462463747,-1.850465715511711,-1.9144253688649822,-1.166081327664957,-1.6737457912364266,-1.7298512245024844
-1.169607694223712,-1.0372723941992958,-1.8923574202225053,-1.1660814424583321,-1.828816611207369,-1.6558959484917746
-1.1567265488407674,-1.284941558437489,-1.8022829072935453,-1.1660813663540672,-1.3414813572168924,-1.861335578649461
-1.1552744638406254,-1.823719367318509,-2.8331609401624878,-1.166081407311655,-1.0770141426719388,-2.053268847486245
-1.1531075976522487,-1.2258241556751264,-2.1119834360439578,-1.1660813981503544,-1.1187518586345913,-2.0001523732383464
-1.1665657823190676,-1.521558831484768,-2.0953387626520708,-1.1660813691080365,-1.3121673379797494,-1.8766409828820345
-1.1657739158594187,-1.446953834925263,-1.8151991457073393,-1.1660813676528123,-1.4444606249587995,-1.8125951195537433
-1.1658525631210659,-1.2586106472510892,-2.7706002053186145,-1.166081416315794,-0.92772788875198,-2.4250115732077706
-1.1633045738057004,-0.8340472446095835,-2.5869127321233494,-1.1660814181227719,-0.8926446929690807,-2.648114541520527
-1.1616241150571123,-1.3611322684895835,-2.111829952210404,-1.166081379639671,-1.1995786672089561,-1.9430961927621844
-1.1632578048952467,-0.71544121410412,-2.230405323092689,-1.1660814424583312,-0.9066559766594738,-2.5234347985822714
-1.1687101343763047,-0.906570635243705,-1.7131888853857702,-1.166081442458332,-1.9282139470569326,-1.5668329242349064
-1.1582104068903796,-1.331339096624916,-2.0509014267502756,-1.1660813779680514,-1.2172466227444296,-1.9317381763064365
-1.1596788205913156,-1.5408019718669475,-2.63781778166023,-1.1660814102276946,-1.0396331875438352,-2.1143748504064965
-1.1510318297376951,-1.1453114890126437,-2.393115591574028,-1.1660814134611106,-0.9864603132986556,-2.227204376332063
-1.1504183132093364,-1.9114147158373762,-2.4235575770937787,-1.166081364375985,-1.3628491140688004,-1.850611298780469
-1.159700073487223,-1.2352243075639073,-1.7276333315351657,-1.1660813650149444,-1.3561516639025282,-1.8539352273524667
-1.1513251000617064,-1.5493050549658824,-2.822820456679524,-1.1660814135624302,-0.9843039935423419,-2.2327082640887848
-1.1658473700375598,-0.6589633521440939,-1.5749455595411637,-1.166081442458332,-1.845140121510372,-1.6369790145713854
-1.160253169961817,-1.4039065695800987,-2.374948429455065,-1.1660814072400367,-1.0848782511143165,-2.041741087364964
-1.1675204965088795,-1.8421188139723883,-2.91490514755887,-1.1660814090753617,-1.0531783972773912,-2.090900745656181
-1.1566727256296723,-1.2625342304474017,-2.9210173312430987,-1.1660814174512302,-0.9054907689196668,-2.548105306639798
-1.164007255903241,-0.707537135280611,-2.8024677457611085,-1.1660814030655755,-0.7575857323842384,-2.8547407246249494
-1.1623334547337922,-0.891511539886159,-2.0102979671615713,-1.1660814117964655,-1.022361218192719,-2.1469631872676573
-1.1615531858421722,-1.5112346995554968,-2.099127150287739,-1.166081369934573,-1.3029620517206704,-1.8815979426481297
-1.164887181918924,-1.349315809728612,-2.8944085067267906,-1.1660814165675164,-0.9227428753903729,-2.448876806510189
-1.1670699212609876,-0.8326303334484335,-1.6653536448911042,-1.1660814424583321,-1.8372361535812087,-1.645310699160335
-1.1670705918606532,-1.4504364078179333,-2.8964752287092033,-1.1660814156084096,-0.9418972183125123,-2.3653343271533176
-1.1587166955892523,-0.8720528039909998,-1.572153568389136,-1.1660813780497319,-1.2166793444829238,-1.932096828974485
-1.165371694434206,-0.7427492046453512,-2.427903445283003,-1.166081442458332,-0.837815922122635,-2.773577541227828
-1.1612708713367474,-1.628417232542604,-2.8508866808328315,-1.1660814128298211,-1.0000188020787792,-2.1945594599631986
-1.1547304298076833,-1.2815155251395325,-2.5797025169085384,-1.16608141402728,-0.974479467880628,-2.2590204314029707
-1.1540471633718357,-0.7542156917153127,-1.7146124111156893,-1.1660814072942598,-1.0776105223101125,-2.0523803371903995
-1.1686337597155623,-1.695724024070521,-1.8025792995558665,-1.1660814424583321,-1.8386285905642519,-1.6433619812436944
-1.1503177945967198,-1.491055665758514,-1.9738887009279835,-1.1660813637357785,-1.3697692440820617,-1.8472117699366668
-1.154559092274651,-0.8994001103466408,-2.1858377626483776,-1.1660814140920521,-0.9731196989954964,-2.262833783807296
-1.1568450290798076,-1.8992933440507849,-2.3179013431268607,-1.1660813587306809,-1.4241587333564987,-1.8216496521185945
-1.1680025228939575,-1.8782621981071639,-2.7891868109773386,-1.1660813870798854,-1.1213922654597883,-1.9986782416932014
-1.1599669098105745,-1.4174409123340734,-2.273305051430415,-1.1660813852442216,-1.1405825299535786,-1.9841418586963109
-1.1504052696147464,-1.9076535778815762,-1.7330373978749487,-1.1660814004139148,-1.8377305933477635,-1.660006736050826
-1.161069118211716,-1.5515746066649312,-2.6286916195585412,-1.1660814096042826,-1.046895107084257,-2.1015819411729026
-1.1608444635922168,-1.4927996866906887,-2.686224196893966,-1.1660814125071512,-1.007031360370352,-2.178866189276972
-1.1628705671371922,-1.5302364509769708,-2.724213399031126,-1.166081412491379,-1.007375740653332,-2.178114458598231
-1.1514682333383106,-1.3300034185923635,-1.5574383535033511,-1.1660813396286753,-1.5377046811308412,-1.7743707670818538
-1.1530277234268624,-0.6684836591928957,-2.741400510090222,-1.166081394799804,-0.767101933790574,-2.8444018152285957
-1.1565947643600547,-1.3335271299175406,-2.6300336925646177,-1.1660814139775835,-0.9755244007275267,-2.2561197512804547
-1.1637779364949956,-1.8805246566690705,-2.210623201099418,-1.1660813533186394,-1.483432578200806,-1.7958825957595428
-1.1640487563006878,-1.8014688030028556,-1.6711478024843531,-1.1660813341631766,-1.8114136769953217,-1.6815346638897495
-1.1593971031774943,-0.7487922488460751,-2.305319750609298,-1.1660814168778022,-0.9166460866663156,-2.480633772472268
-1.1562670669286728,-1.7646726687551761,-2.180417025999007,-1.1660813589216228,-1.4220752952797993,-1.8225931103444097
-1.1532579060137547,-1.809061832448497,-2.120470350330864,-1.166081352345181,-1.4940602098155442,-1.7914686619430655
-1.1503942248437489,-0.992729959092463,-2.060170184752102,-1.1660814100680106,-1.0414754171196197,-2.1110821099171715
-1.1505248864146964,-0.8191505725085685,-1.9380775049902015,-1.1660814118604879,-1.0212550795774447,-2.149164432849522
-1.1567516659031682,-1.2207322769692257,-1.9396411183137008,-1.1660813782078132,-1.2147062951828043,-1.9333473116493403
-1.156413364825388,-1.253806346013285,-2.0162251722975055,-1.1660813805527026,-1.1899058568141256,-1.9494846601824416
-1.1649957189553328,-1.6844456001363275,-1.54490900902435,-1.1660814424583321,-1.8415672783104302,-1.6417242815361899
-1.1532418442382564,-0.7674558442553807,-2.0175448679285903,-1.1660814137086375,-0.981202042374492,-2.240790898013527
-1.157125211067357,-1.6415456788521037,-2.5486233772008013,-1.1660813874310283,-1.1177299110667072,-2.00152692558031
-1.1676482946512279,-1.5520473274171087,-2.3597031378242628,-1.1660813823248486,-1.1713572272362025,-1.9620934880440213
-1.1698866640298018,-1.4966550653427477,-2.0691551790713767,-1.166081442458332,-1.4542924244569655,-1.8035748665462774
-1.1560953429010987,-0.6782643034529804,-2.851235118763728,-1.166081333221337,-0.719185610214501,-2.8939751386841244
-1.1650527920677087,-1.1390505399519941,-2.7537872364626694,-1.1660814171855294,-0.910641434521183,-2.515226643939321
-1.1652584706051572,-1.2579840447219335,-2.8676545161866707,-1.1660814171098266,-0.9121122868331949,-2.506410712164517
-1.1678479905019215,-1.232162400574548,-2.1220840090803508,-1.166081442458329,-1.1145361329041683,-1.9987829815449787
-1.1530339170005761,-0.7682496230938335,-2.0236669260239823,-1.1660814137762778,-0.9797705854507064,-2.244588821188447
-1.1542919264453084,-0.7226165817349808,-2.55702643672417,-1.166081418528138,-0.884970241564101,-2.7265958499933127
-1.1692235125344614,-1.557974314541759,-2.7994797940822886,-1.1660814131332085,-0.9934806917378771,-2.2098975922236126
-1.1674073388258934,-1.5021733983795327,-2.2568842052498232,-1.1660813795277254,-1.2009071763574735,-1.9422283801643585
-1.1571580278493563,-1.298217837022598,-1.9729652516171132,-1.1660813755109949,-1.2433409103741124,-1.9156493481602899
-1.15344133354636,-1.298691456936698,-2.45223208669548,-1.1660814120564922,-1.0169195855665112,-2.157937035506105
-1.1617063024010783,-1.626060770601734,-1.9937180713219875,-1.1660813563574421,-1.4502261051720016,-1.8100685323152303
-1.1500019208111998,-0.9170903570079507,-1.9284704784273097,-1.1660814084528752,-1.0607345116468547,-2.078498816145645
-1.1610620973402077,-1.1557595457192507,-2.447317351142284,-1.166081414014403,-0.9747510558152683,-2.2582640540305836
-1.1544788583716412,-1.2618233342492884,-1.5231670638012216,-1.16608135074277,-1.5117837655076374,-1.7842368315520896
-1.1637260079564615,-1.798234332873085,-2.730707245566195,-1.1660814001234951,-1.1089922142424273,-2.010832170566592
-1.1674936679816925,-0.8947781864209385,-2.903804016968359,-1.166081442458331,-0.8027019174734126,-2.806511500362805
-1.1610274011107582,-0.880532717151892,-1.648386228061432,-1.1660813825850698,-1.1771020558131298,-1.9581364133805248
-1.1514195135429792,-1.48990590358626,-2.406309003220146,-1.1660813998896686,-1.1100817372516616,-2.009603776038937
-1.165735156306092,-1.5191300852136087,-2.252359085027195,-1.1660813782790118,-1.2140764390183396,-1.933747505903157
-1.1532564329161061,-1.621539693511759,-1.525725698637116,-1.1660813415631452,-1.7807793267030738,-1.6920426361250278
-1.1632061126524513,-0.8531693648574281,-1.743925625696698,-1.166081442458332,-1.0815722247079493,-1.9745757189633928
-1.1681218396464403,-1.8818128782862633,-2.5356024342708174,-1.166081372817708,-1.2720954345306472,-1.898786457312029
-1.1545722654990356,-1.2636581027649907,-2.008139548114336,-1.166081379531922,-1.2006883658363188,-1.9423711548374967
-1.1523520909617913,-0.9497017939409995,-1.6017361097641838,-1.1660813750983403,-1.2477353831742624,-1.913015622322111
-1.1694459787823468,-0.94899849727458,-2.0658537276953703,-1.1660814424583321,-1.043840162392531,-1.9938038519986028
-1.15493226076959,-1.5091957294623188,-2.3131663470043295,-1.1660813822155278,-1.1723825727699808,-1.9613837251812698
-1.165313315901972,-0.6454129263569189,-1.8085922452116217,-1.1660814424583321,-1.0051106694389231,-2.031379948221327
-1.1619747545697925,-1.4083653556998297,-2.6824583645598414,-1.166081413651019,-0.9824231363627968,-2.237585401803025
-1.151610937291507,-1.131055865683772,-2.0892961565568204,-1.1660814072518786,-1.0851499338064838,-2.0413499647854
-1.1602605384355702,-1.1044294459590864,-2.555884405940607,-1.1660814158149768,-0.9377328238735917,-2.3817790643082675
-1.1520862533888645,-0.7118458408439166,-1.96203072162906,-1.166081413741501,-0.9805062222385833,-2.2426315636151544
-1.1517873671671204,-1.1597552695060378,-2.3355869151493907,-1.1660814124674852,-1.0078971506958656,-2.1769795574169835
-1.1516837926717276,-1.250724450521201,-2.302997870183413,-1.1660814092493255,-1.0510613974019931,-2.094460913703049
-1.16129078572419,-0.6707736603688162,-2.6102603511871854,-1.1660813988694743,-0.8398244605436392,-2.786824514958528
-1.1644398882415345,-1.0309650909409789,-2.184597056939639,-1.1660814122411347,-1.0130766216452076,-2.165913550597767
-1.1647836375889749,-1.7560008865774033,-1.8692801493066016,-1.16608133104618,-1.634286322884252,-1.7421560459037735
-1.1654166419274568,-1.2026677989198342,-2.863956288132224,-1.1660814174876117,-0.9047905328429542,-2.552840066063608
-1.1675673099003283,-1.1132885561958987,-2.027363845053684,-1.1660814424583321,-1.0774365274730262,-1.9725813854682468
-1.1597167172279779,-1.926870475508145,-1.7230125630890885,-1.166081402644066,-1.8511886312613437,-1.6439670939248108
-1.1609780253302477,-1.5044095184985316,-2.5352776549386746,-1.16608140825563,-1.0632350703492803,-2.0744954714856383
-1.1513422970147602,-1.439075678800367,-2.155121858556001,-1.1660813775002494,-1.222209410828322,-1.928617093146399
-1.1567883378507309,-1.940223256284229,-1.66950106178121,-1.1660813887716603,-1.8847913303424704,-1.611605499588731
-1.1641738356494313,-0.9058866241188646,-2.8568242281578025,-1.166081398772538,-0.8393536500687753,-2.7873342354724313
-1.1600062911818627,-1.242073248289902,-1.8703873688167405,-1.1660813729941824,-1.2702665099468424,-1.8998336589021088
-1.1606755878467168,-1.7968440906553411,-1.6216233265082534,-1.1660814000577375,-1.8357495693022685,-1.6622579435008495
